,Company Name,Query,URL,Name of Web Page,Web Page Snippet,Domain Name
73,Microsoft,disabled employee blogs Microsoft,https://azure.microsoft.com/en-gb/blog/,Azure blog and updates | Microsoft Azure,Azure Cost Management and Billing updates – January 2021. 26 January 2021. Welcome to 2021: A year full of promise! The year starts out strong with two commonly requested features: a built-in view of cost broken down by resource group and remembering the last-used scope when opening Cost Management in the Azure portal.,microsoft
74,Microsoft,disabled employee blogs Microsoft,https://azure.microsoft.com/en-us/blog/topics/monitor/,Monitoring | Azure Blog and Updates | Microsoft Azure,Azure Arc is a preview service that enables users to create and attach Kubernetes clusters both inside and outside of Azure. Azure Arc also enables the user to manage Windows and Linux machines outside of Azure the same way native Azure Virtual Machines are managed. Auston Li Program Manager. Monitoring.,microsoft
75,Microsoft,disabled employee blogs Microsoft,https://answers.microsoft.com/en-us/msoffice/forum/msoffice_delve-mso_o365brs-mso_o365b/if-i-turn-on-delve-can-i-disable-the-blog-function/37755907-a781-402d-b10b-78d37f6f30c5,if I turn on Delve can I disable the blog function ...,"Hi Rosemary_NJ, Thanks for the query. Currently it is limited to disable blog feature in Delve for users. We welcome and encourage you to vote for this similar feedback or create a new one via Delve User Voice.It is the best way to let the Delve team to know your user experience.",microsoft
76,Microsoft,accessibility statement Microsoft,https://www.microsoft.com/en-us/trust-center/compliance/accessibility,Microsoft Accessibility – Trust Center,Microsoft is committed to ensuring our products and services are designed for everyone including over one billion people with disabilities. Microsoft Accessibility Conformance Reports show our commitment to accessibility.,microsoft
77,Microsoft,accessibility statement Microsoft,https://www.microsoft.com/en-us/accessibility/microsoft-365,Microsoft Office Accessibility | Microsoft Accessibility,"An inclusive, accessible Microsoft 365 Microsoft 365 provides best-in-class apps and powerful cloud services with accessibility built-in. Designed to meet the needs of people around the globe with different abilities, the features within the Microsoft 365 apps ensure everyone can create, communicate, and collaborate on any device.",microsoft
78,Microsoft,accessibility statement Microsoft,https://support.microsoft.com/en-us/topic/accessibility-overview-of-microsoft-teams-2d4009e7-1300-4766-87e8-7a217496c3d5,Accessibility overview of Microsoft Teams,Limit distractions with Do Not Disturb mode. Minimize communication barriers with language translation. Customize the reading and viewing experience for different visual and cognitive needs. Send audio messages on Teams mobile and use Windows dictation on Teams desktop.,microsoft
79,Microsoft,accessibility statement Microsoft,https://docs.microsoft.com/en-us/dynamics365/get-started/accessibility/,Accessibility in Microsoft Dynamics 365 | Microsoft Docs,"Dynamics 365 is committed to inclusive design and accessible products and content that boost every user's productivity. Use this page to find accessibility content for Dynamics 365 apps, add-ins, or additional resources. For example, learn about keyboard shortcuts, screen readers, and high-contrast settings.",microsoft
80,Microsoft,accessibility statement Microsoft,https://docs.microsoft.com/en-us/sharepoint/dev/general-development/accessibility-in-sharepoint,Accessibility in SharePoint | Microsoft Docs,"Accessible technology includes features, options, and utilities that are built into the Windows operating system and other Microsoft products, in addition to third-party hardware and software add-ons (also known as assistive technology). Microsoft strives to build products that are accessible to everyone.",microsoft
81,Microsoft,accessibility statement Microsoft,https://support.microsoft.com/en-us/topic/office-accessibility-center-resources-for-people-with-disabilities-ecab0fcf-d143-4fe8-a2ff-6cd596bddc6d,Office Accessibility Center - Resources for people with ...,"Office is committed to inclusive design and accessible products and content. We are constantly working to offer more to boost every user's productivity. On this page, find resources for people with disabilities and find out how to make your content accessible for all. Create an inclusive workplace with Microsoft Teams",microsoft
82,Microsoft,accessibility statement Microsoft,https://www.microsoft.com/en-us/about,About Microsoft | Mission and Vision | Microsoft,Our mission is to empower every person and every organization on the planet to achieve more. Microsoft will be carbon negative by 2030. Get an interactive look at other ways our company is improving our environmental impact. We believe technology is a powerful force for good and are working to ...,microsoft
83,Microsoft,accessibility statement Microsoft,https://support.microsoft.com/en-us/office/accessibility-support-for-skype-for-business-fbe39411-6f25-405d-acb4-861735865d18,Accessibility support for Skype for Business - Skype for ...,"On this page you can find links to accessibility help articles that are written for people who use screen readers with Skype for Business. To find information on how to create Skype for Business meetings that are accessible to people with disabilities, see Make your meeting more accessible with Skype for Business.. Get started using accessible features in Skype for Business",microsoft
84,Microsoft,accessibility statement Microsoft,https://news.microsoft.com/on-the-issues/topic/accessibility/,Accessibility - On the Issues - news.microsoft.com,"‘We are at a crossroads’ – How Microsoft’s Accessibility team is making an impact that will be felt for generations Alex Thornton. 7 smart tech developments for people who are blind or have low vision Sean Fleming. The power of inclusion, extending our learnings from the Supported Employment Program",microsoft
85,Microsoft,accessibility statement Microsoft,https://privacy.microsoft.com/en-us/privacystatement,Microsoft Privacy Statement – Microsoft privacy,"You can opt out of receiving interest-based advertising from Microsoft as described in the How to access and control your personal data section of this privacy statement. Where required, we obtain your opt-in consent to use cookies for behavioral advertising.",microsoft
86,Microsoft,accessibility statement Microsoft,https://support.microsoft.com/en-us/office/select-statement-56615a70-3458-4e7c-8580-bd1d19a5de91,SELECT Statement - Access - support.microsoft.com,The SELECT statement Instructs the Microsoft Access database engine to return information from the database as a set of records.,microsoft
87,Microsoft,accessibility statement Microsoft,https://docs.microsoft.com/en-us/office/vba/Language/Reference/User-Interface-Help/select-case-statement,Select Case statement (VBA) | Microsoft Docs,"Remarks. If testexpression matches any Case expressionlist expression, the statements following that Case clause are executed up to the next Case clause, or, for the last clause, up to End Select.Control then passes to the statement following End Select.If testexpression matches an expressionlist expression in more than one Case clause, only the statements following the first match are executed.",microsoft
88,Microsoft,accessibility statement Microsoft,https://docs.microsoft.com/en-us/office/client-developer/access/desktop-database-reference/select-statement-microsoft-access-sql,SELECT statement (Microsoft Access SQL) | Microsoft Docs,"You can use the other clauses in a SELECT statement to further restrict and organize your returned data. For more information, see the Help topic for the clause you are using. Links provided by the UtterAccess community. UtterAccess is the premier Microsoft Access wiki and help forum. SQL to VBA Formatter. Viewing Records Within A Defined Range ...",microsoft
89,Microsoft,accessibility statement Microsoft,https://support.microsoft.com/en-us/office/create-procedure-statement-91c700d1-8076-4040-896a-a0b7cf9d9888,CREATE PROCEDURE Statement - Access,"The CREATE PROCEDURE statement has these parts: A name for the procedure. From one to 255 field names or parameters. One of the primary Microsoft Access SQL Data Types or their synonyms. An SQL statement such as SELECT, UPDATE, DELETE, INSERT, CREATE TABLE, DROP TABLE, and so on.",microsoft
90,Microsoft,accessibility statement Microsoft,https://docs.microsoft.com/en-us/office/vba/access/concepts/miscellaneous/in-operator-microsoft-access-sql,In operator (Microsoft Access SQL) | Microsoft Docs,"If expr is found in the list of values, the In operator returns True; otherwise, it returns False.You can include the Not logical operator to evaluate the opposite condition (that is, whether expr is not in the list of values).. For example, you can use In to determine which orders are shipped to a set of specified regions:. SELECT * FROM Orders WHERE ShipRegion In ('Avon','Glos','Som')",microsoft
91,Microsoft,accessibility statement Microsoft,https://answers.microsoft.com/en-us/msoffice/forum/msoffice_access-mso_other-mso_archive/using-if-statements-in-a-report-or-query/c35c26ed-c08c-4fce-960c-24751a84c435,"Using If statements in a Report, or query - Microsoft ...","Using If statements in a Report, or query. Access, I have a query that counts occurrences. In my report, I use that count to subtract from another number to give the number of OK issues. When I have no occurrences my entire report crashes.",microsoft
92,Microsoft,accommodation statement Microsoft,https://careers.microsoft.com/us/en/accommodationrequest,Accommodation-Accessibility Request | Microsoft Careers,Rest assured that your request has been entered and a member of our support team will contact you within 48 hours. Accessibility request. First name (required) Last name (required) Email address (required) Description of disability accommodation request (required) Please list the job ID's you would like to apply to.,microsoft
93,Microsoft,accommodation statement Microsoft,https://www.microsoft.com/investor/reports/ar19/index.html,Microsoft 2019 Annual Report,"$100 invested on 6/30/14 in stock or index, including reinvestment of dividends. Business. Note About Forward-Looking Statements. This report includes estimates, projections, statements relating to our business plans, objectives, and expected operating results that are “forward-looking statements” within the meaning of the Private Securities Litigation Reform Act of 1995, Section 27A of ...",microsoft
94,Microsoft,accommodation statement Microsoft,https://microsoftedgetips.microsoft.com/en-us/2/46,Microsoft Edge Tips,Get Microsoft Edge for iOS and Android. Skip to main content. Microsoft,microsoft
95,Microsoft,accommodation statement Microsoft,https://answers.microsoft.com/en-us/windows/forum/windows_10-windows_store/your-bank-couldnt-authorize-this-payment-method/71791180-60c3-4d04-b600-bc64164121aa,Your bank couldn't authorize this ... - answers.microsoft.com,"Make sure that the card details – number, expiration date, name on card, and address, including city, state, and ZIP code – appear exactly as they do on the card and on your credit card statement. If you made several purchases in a short time, wait a day or two. If you continue to see a ""Declined"" message, contact your bank.",microsoft
96,Microsoft,accommodation statement Microsoft,https://news.microsoft.com/2019/01/16/microsoft-commits-500-million-to-tackle-affordable-housing-crisis-in-puget-sound-region/,Microsoft commits $500 million to tackle affordable ...,"Unprecedented regional investment bolstered by new declaration from mayors of nine largest cities outside Seattle to take steps to increase affordable housing REDMOND, Wash. — Jan. 16, 2019 — Microsoft Corp. on Wednesday announced a $500 million commitment to preserve existing affordable housing, spur construction of new units, and partner with nonprofits to address the […]",microsoft
97,Microsoft,accommodation statement Microsoft,https://docs.microsoft.com/en-us/advertising/hotel-service/code-example-hotels,Hotel Code Example - Microsoft Advertising | Microsoft Docs,"Hotel code example. 12/10/2020. 26 minutes to read. e. s. In this article. The following example shows the requests you use to list, get, and update hotels. The example also shows how to associate a hotel with a hotel group. For details about the elements used in this example, see the reference section.",microsoft
98,Microsoft,accommodation statement Microsoft,https://customers.microsoft.com/en-us/search?sq=&ff=story_product_categories%26%3EOffice%20365&p=1&so=story_publish_date%20desc,Microsoft Customer Stories,Microsoft customer stories. See how Microsoft tools help companies run their business.,microsoft
99,Microsoft,accommodation statement Microsoft,https://www.microsoft.com/en-us/p/booking-hotel-search-reservations/9wzdncrd2626,Get Booking - Hotel Search & Reservations - Microsoft Store,"Download this application and search for hotels in more than 150,000 destinations worldwide! Find hotels near you including photos, guest reviews, and prices and book a hotel room from your phone in minutes! Booking a hotel room was never that easy! You only need to type in the city name, check-in and check-out dates and the number of people in the room and the app will find hotels for your ...",microsoft
100,Microsoft,interview accommodations Microsoft,https://careers.microsoft.com/us/en/interviewtips,Interview guidance | Microsoft Careers,"Envision your future If needed, request accommodations. If you need any accommodations or are concerned about Microsoft Teams or other third-party virtual platform not being fully accessible for you, please submit an accessibility request. We will reach out to discuss how to best support you.�",microsoft
101,Microsoft,interview accommodations Microsoft,https://www.microsoft.com/en-us/p/interview-guide/9nblggh0grsb,Get Interview Guide - Microsoft Store,"Download this app from Microsoft Store for Windows 10 Mobile, Windows Phone 8.1, Windows Phone 8. See screenshots, read the latest customer reviews, and compare ratings for Interview Guide.",microsoft
102,Microsoft,interview accommodations Microsoft,https://news.microsoft.com/life/how-to-ace-a-technical-interview-at-microsoft/,How to ace a technical interview at Microsoft - Microsoft Life,"If you’re excited about the possibility of landing a technical job at Microsoft, chances are you have a passion for coding, solving problems and the incredible things technology can do for people around the world. A technical interview is your chance to show you have the skills to match. But there’s no question that coding...",microsoft
103,Intel,disabled employees at Intel,https://www.intel.com/content/www/us/en/diversity/diversity-at-intel.html,Intel Global Diversity and Inclusion,"Intel is committed to improving lives around the world as a catalyst for change by investing in innovative STEM programs, providing disaster relief, and amplifying the investments of Intel employees across a broad spectrum of personal philanthropy and volunteerism.",intel
104,Intel,disabled employees at Intel,https://community.intel.com/,Home - Intel Community,This is a community forum where members can ask and answer questions about Intel products. Browse Community. Register Help. Intel Community ... by SebastianE_N_Intel Employee in Intel® Distribution of OpenVINO™ Toolkit 03-03-2021 . 0 2. 0. 2. ... Smart Response Technology Cache Disabled . by Krassi_D Beginner in Rapid Storage Technology 03 ...,intel
105,Intel,disabled employees at Intel,https://www.intel.com/content/www/us/en/homepage.html,"Intel | Data Center Solutions, IoT, and PC Innovation","Intel Welcomes Pat Gelsinger as CEO. Gelsinger is an accomplished CEO and industry veteran with more than four decades of technology and leadership experience, including 30 years at Intel where he began his career.",intel
106,Intel,disabled employees at Intel,https://community.intel.com/t5/Graphics/HOW-DISABLE-VERTICAL-SYNC-USING-COMMANDLINE-OR-REGISTRY/td-p/315086,HOW DISABLE VERTICAL SYNC USING ... - Intel Community,"Please note that the Intel® HD graphics Control panel provides the option to the user to Set Vertical Sync as ""Application Settings"" meaning that if you are running a game you must check if the game has the option to disable this feature internally but I regret to say that this cannot be disabled at the Intel® Graphics Control Panel.",intel
107,Intel,disabled employees at Intel,https://www.intel.gov/people,People - Intel,"People. Meet the people of the IC Careers. Learn how to join the IC Intel Vault. Check out Bin Laden's Bookshelf, IC on the Record, and declassified documents The Public’s Daily Brief. Read the latest news about and from the IC How the IC Works. Learn about how we work, IC members, and oversight",intel
108,Intel,employee accessibility stories Intel,https://www.intel.com/content/www/us/en/jobs/life-at-intel.html,An Overview of Life as an Intel Employee,Sign In to access restricted content An Overview of Life as an Intel Employee Life at Intel. We are driven by Our Purpose: Create world-changing technology that enriches the lives of every person on earth. We develop technologies that break barriers and enable tomorrow’s greatest scientific and cultural wonders. ...,intel
109,Intel,employee accessibility stories Intel,http://csrreportbuilder.intel.com/pdfbuilder/pdfs/CSR-2019-20-Full-Report.pdf,2019-2020 REPORT - Intel,"In addition, we granted free access to Intel’s intellectual property portfolio for COVID-19 researchers and scientists, and co-founded the Open COVID Pledge. Intel, the Intel Foundation, and Intel subsidiaries have donated $10 million to support local communities, including matching of employee and Intel retiree donations. In",intel
110,Intel,employee accessibility stories Intel,https://epp.intel.com/,Login to EPP,"Login to EPP. Intel Blue Badge. Click on the button above to log in through the Company Network. test. Intel Retiree. Recognition Program. For questions about the Employee Purchase Program, please login or Contact Us.",intel
111,Intel,employee accessibility stories Intel,http://circuit.intel.com/,"Intel | Data Center Solutions, IoT, and PC Innovation",// Intel is committed to respecting human rights and avoiding complicity in human rights abuses. See Intel’s Global Human Rights Principles. Intel’s products and software are intended only to be used in applications that do not cause or contribute to a violation of an internationally recognized human right.,intel
112,Intel,employee accessibility stories Intel,https://signin.intel.com/Login,Sign In,"By signing in, you agree to our Terms of Use. Remember me Forgot your Intel username or password?",intel
113,Intel,employee accessibility stories Intel,https://game.intel.com/stories/master-of-game-overview,Intel Gaming Access - Master Of Game Overview,"Download the app - Download the Intel Gaming Access from the Overwolf app store and accept the terms and conditions for the challenge on the Master of Game tab. Competing in the Challenge - While the Intel Gaming Access app is running, play PUBG or CS:GO. Just by playing the game, you will be awarded points.",intel
114,Intel,employee accessibility stories Intel,https://game.intel.com/stories/mount-blade-ii-bannerlord-can-be-as-epic-as-it-wants-to-be-on-pc,Intel Gaming Access - Mount & Blade II: Bannerlord Can Be ...,"The more complex the clash is, the more details you have to get right. Bannerlord has more to offer than showdowns and sieges. It drops the player onto a sprawling continent and invites you to wage war and form alliances as you see fit. You’ll raise an army and trade goods to ensure they’re paid, equipped, and fed.",intel
115,Intel,Intel name erg disability,https://blogs.intel.com/jobs/2020/10/disability-visibility-seven-takeaways-from-intels-mission-to-become-the-most-inclusive-company-on-the-planet/,Disability Visibility: Seven Takeaways From Intel's ...,"The Intel Disability and Accessibility Network (IDAN) ERG has nearly 1,000 members globally and offers resources and networking opportunities with the goal of making the world a better place for people with disabilities by influencing innovation, fostering an inclusive and accessible environment, and empowering employees to realize their full potential.",intel
116,Intel,Intel name erg disability,https://www.intel.com/content/www/us/en/diversity/diversity-employee-groups.html,Intel Global Diversity Employee Resource Groups,// Intel is committed to respecting human rights and avoiding complicity in human rights abuses. See Intel’s Global Human Rights Principles . Intel’s products and software are intended only to be used in applications that do not cause or contribute to a violation of an internationally recognized human right.,intel
117,Intel,Intel name erg disability,https://www.intel.com/content/www/us/en/employee/services-benefits.html,Intel Employee HR Services and Benefits,// Intel is committed to respecting human rights and avoiding complicity in human rights abuses. See Intel’s Global Human Rights Principles. Intel’s products and software are intended only to be used in applications that do not cause or contribute to a violation of an internationally recognized human right.,intel
118,Intel,Intel name erg disability,https://adrms.intel.com/erm/ac/download/pdf/,Sign In - Intel,"By signing in, you agree to our Terms of Use. Remember me Forgot your Intel username or password?",intel
119,Intel,disabled employee blogs Intel,https://blogs.intel.com/about/,About this Blog - Blogs@Intel,"Blogs@intel offer an “inside look” at Intel’s operations and provides opportunities for you to exchange ideas directly with our employees. To foster a meaningful and constructive discussion, we follow these guiding principles: We will provide unique, individual perspectives on what’s going on at Intel and in the world;",intel
120,Intel,disabled employee blogs Intel,https://blogs.intel.com/,Homepage - Blogs@Intel,"INTEL SUPPORTS BIDEN ADMINISTRATION ORDER ON SUPPLY CHAINS By Intel Blog Admin Published On February 24, 2021-Intel’s newest, leading-edge manufacturing facility is Fab 42 in Ocotillo, Arizona. Fab 42 connects to three other Intel fabrication plants, making the site Intel’s first mega-factory network.",intel
121,Intel,disabled employee blogs Intel,https://blogs.intel.com/jobs/,Homepage - We Are Intel - Blogs@Intel,"Recognizing Women at Intel: Maria Bezaitis on Her Fearless Career and “Strange” TED Talk-March is International Women’s Month, an opportunity to unite women and allies around the world—and across Intel—in promoting the global equality of women. As we work toward making Intel the most inclusive and responsible company on the planet, we want to take this opportunity to recognize and ...",intel
122,Intel,disabled employee blogs Intel,https://blogs.intel.com/jobs/2016/10/get-know-6-secret-intel-u-s-benefits/,Get to know 6 ‘secret’ Intel U.S. benefits - We Are Intel,"Intel employees that are considering adoption for their family plan are eligible for up to $15,000 per finalized adoption with no lifetime maximum. Fertility benefits are also available up to $40,000, with an additional $20,000 for prescriptions and no medical diagnosis requirements.",intel
123,Intel,disabled employee blogs Intel,https://www.intel.com/content/www/us/en/blogs-communities-social.html,"Intel Communities, Blogs, and Social@Intel",// Intel is committed to respecting human rights and avoiding complicity in human rights abuses. See Intel’s Global Human Rights Principles . Intel’s products and software are intended only to be used in applications that do not cause or contribute to a violation of an internationally recognized human right.,intel
124,Intel,disabled employee blogs Intel,https://www.intel.com/content/www/us/en/employee/leaving-intel.html,Leaving Intel,"Disability claims established prior to termination will be paid if they continue to meet plan provisions. If your decision to leave Intel is due to a permanent disability, you will need to understand the differences in benefits that may be available to you. To find more information contact Reed Group at (866) 532-5664.",intel
125,Intel,disabled employee blogs Intel,https://newsroom.intel.com/news/intel-update-managing-coronavirus-situation/,Intel Update: Managing the Coronavirus Situation | Intel ...,"Benefits updates: Employees and contractors asked to work from home or self-quarantine due to travel restrictions will be paid their regular pay, and Intel will reimburse up to 15 days of care services for employees who need backup childcare and/or elder care in the case where there are school or care center closures or if an employee or family ...",intel
126,Intel,disabled employee blogs Intel,https://newsroom.intel.com/news/note-from-pat-gelsinger-to-intel/,Note from Pat Gelsinger to Intel | Intel Newsroom,"Pat Gelsinger, who today was named chief executive officer of Intel Corporation, effective Feb. 15, 2021, sent the following note to all Intel employees:. I am thrilled and humbled to be returning to Intel as CEO. I was 18 years old when I joined Intel, fresh out of the Lincoln Technical Institute.",intel
127,Intel,disabled employee blogs Intel,https://community.intel.com/t5/Intel-vPro-Platform/bd-p/vpro-platform,Intel® vPro™ Platform - Intel Community,Intel EMA - Intel AMT TAB is not working - Warning:Failed tunnel: Unknown by Horgster on ‎12-18-2020 03:17 AM Latest post on ‎02-18-2021 07:39 AM by SiW 3 Replies 365 Views,intel
128,Intel,disabled employee blogs Intel,https://software.intel.com/content/www/us/en/develop/blogs/troubleshooting-intel-haxm.html,Troubleshooting Intel® HAXM,// Intel is committed to respecting human rights and avoiding complicity in human rights abuses. See Intel’s Global Human Rights Principles . Intel’s products and software are intended only to be used in applications that do not cause or contribute to a violation of an internationally recognized human right.,intel
129,Intel,disabled employee blogs Intel,https://software.intel.com/sites/manageability/AMT_Implementation_and_Reference_Guide/WordDocuments/disablingintelamt.htm,Disabling Intel AMT,"Disabling Intel AMT. Beginning in Release 12.0, it is possible to globally disable Intel AMT. When Intel AMT is disabled: • All Intel AMT out-of-band network interfaces are disabled; • The local interface to the Local Manageability Service (LMS) is closed; • The Manageability Feature State option in BIOS cannot be enabled; ...",intel
130,Intel,disabled employee blogs Intel,https://software.intel.com/content/www/us/en/develop/blogs/protecting-application-secrets-with-intel-sgx.html,Intel® SGX for Dummies (Intel® SGX Design Objectives),"Today the Intel® Software Guard Extensions (Intel® SGX) programming reference manual was published (more information is available here).Given the significant time and effort that my colleagues and I have spent defining Intel® SGX, I can't find a strong enough word in my thesaurus to describe how thrilled/elated/ecstatic I am to finally be able to write about it publicly.",intel
131,Intel,disabled employee blogs Intel,https://newsroom.intel.com/editorials/intels-2017-diversity-inclusion-midyear-report-road-ahead-behind/,Intel’s 2017 Diversity and Inclusion Midyear Report and ...,"Intel Corporation's Warmline focuses on retaining the company's talented employees. In August 2017, Intel Corporation released its mid-year diversity report. It offers updates on where the company stands relative to its hiring, advancement and retention goals. (Credit: Intel Corporation)",intel
132,Intel,disabled employee blogs Intel,https://software.intel.com/en-us/forums/intel-business-client-software-development/topic/299662,Disabling Intel ME progromatically...,"Can this be done? I have a ton of Optiplex 755s that I need the Intel ME feature disabled in the BIOS. Right now I'm just hitting CTRL+P in the post, changing the *admin* password then going into the config and disabling the feature. I need to do this on 300 machines....any ideas on another way it can be done? Thanks",intel
133,Intel,disabled employee blogs Intel,https://newsroom.intel.com/editorials/intels-continued-commitment-transparency-equity-all-levels/,Intel’s Continued Commitment to Transparency and Equity at ...,"Pat Gelsinger’s Note to Intel Employees. About Intel. Intel (Nasdaq: INTC) is an industry leader, creating world-changing technology that enables global progress and enriches lives. Inspired by Moore’s Law, we continuously work to advance the design and manufacturing of semiconductors to help address our customers’ greatest challenges. By ...",intel
134,Intel,accessibility statement Intel,https://www.intel.com/content/www/us/en/policy/policy-accessibility.html,Intel® Corporate Accessibility Policy,"Intel Corporate Accessibility Policy Intel is committed to a culture of accessibility. By considering accessibility during product development, Intel designs products that are accessible to a wider range of users – including children, the growing senior population, and people with diverse abilities.",intel
135,Intel,accommodation statement Intel,https://www.intel.com/content/www/us/en/jobs/accommodations.html,Jobs at Intel: Accommodations,"Intel desires to be an employer of choice with an inclusive environment for all individuals. As part of this goal and in compliance with various laws and regulations, Intel provides reasonable accommodation to applicants and employees. Requests for reasonable accommodation for applicants and employees are evaluated on a case-by-case basis.",intel
136,Intel,accommodation statement Intel,https://www.intel.com/content/www/us/en/support/articles/000015119/programs.html,"What Are Intel's Purpose, Mission, Vision and Values?",// Intel is committed to respecting human rights and avoiding complicity in human rights abuses. See Intel’s Global Human Rights Principles . Intel’s products and software are intended only to be used in applications that do not cause or contribute to a violation of an internationally recognized human right.,intel
137,Intel,accommodation statement Intel,https://newsroom.intel.com/biographies/executive-management/,Executive Management | Intel Newsroom,"Intel’s legal, government and China groups report to Rodgers. He also serves on Intel’s senior executive team and reports to the chief executive officer. Before joining Intel, Rodgers was a litigation partner at Brown & Bain, P.A. After completing law school, he served as law clerk to Chief Judge David K. Winder of the U.S. District Court ...",intel
138,Intel,accommodation statement Intel,https://www.intel.ie/content/www/ie/en/company-overview/intel-in-ireland.html,Intel in Ireland,"Intel in Ireland. Since 1989, Intel has invested $15. billion in Ireland creating the most. advanced industrial campus in Europe. Today, alongside advanced manufacturing, Intel in Ireland has come to represent a. diversity of activities across the spectrum of. Intel business from cutting edge research to design.",intel
139,Intel,interview accommodations Intel,https://jobs.intel.com/page/show/interviewing,Interview Process at Intel - jobs.intel.com - Intel,"Even when interviewing for a position within a casual-attire culture like Intel's, it's important that you dress in professional business attire for an interview.",intel
140,Intel,interview accommodations Intel,https://www.intel.com/content/dam/jobs/documents/interview.pdf,Interviewing at Intel,"professional business attire for an interview. For women, this means a suit or a dress, and for men, a suit and tie. This might be the only suit you ever wear at Intel, but it’s important to dress professionally for your interview. Approaching the Interview Here are the most important points to remember before you walk into an interview:",intel
141,Intel,interview accommodations Intel,https://www.intel.com/content/www/us/en/jobs/hiring.html,Jobs at Intel: Hiring Process and Tips,"Because the follow-up timing can vary, we suggest that you clarify the timeline during your interview. For more information on this process, see our page Interviewing at Intel. Getting the Job Offer and Joining Intel. If selected for a position, an Intel representative will contact you to discuss the terms of your offer and start date.",intel
142,Intel,interview accommodations Intel,https://www.intel.com/content/www/us/en/jobs/candidate-help-desk.html,Jobs at Intel: Candidate Help,"Accommodations Intel recognizes and supports its obligation to reasonably accommodate applicants and employees with disabilities. We are here to help. Please let us know if you need a reasonable accommodation for any part of the application, interviewing, hiring, or at any other time during the employment process.",intel
143,Intel,interview accommodations Intel,https://blogs.intel.com/jobs/2011/01/interviewing_101_being_ready_for_intel/,Interviewing 101: Being Ready for Intel - We Are Intel,"Hi Tiffany, thanks for the tips. I have a question will Intel hire college grads directly with interview or with a written test in some college. I am a 2011 pass out, my course is at the epilogue of its journey.I have a good grades, I assure you ,i am real good. You can test me by calling me to an interview.",intel
144,Intel,interview accommodations Intel,https://www.intel.com/content/www/us/en/jobs/hiring/assessment-process.html,Jobs at Intel: Assessment Process,"The Assessment Process at Intel. This is where the extra attention you paid to submitting a complete Candidate Profile could pay off. Our representatives do the critical job of reviewing your resume/C.V. for specific education, experience, skills, and other factors.",intel
145,Cisco,disabled employees at Cisco,https://www.cisco.com/c/en/us/about/accessibility.html,Accessibility at Cisco - Cisco,"The following key objectives for company business processes and activities help ensure that Cisco products and services benefit the disabled community: Increase awareness of accessibility within Cisco Provide employees with the training needed to design, produce, market, and deliver accessible products, websites, and documentation",cisco
146,Cisco,disabled employees at Cisco,https://blogs.cisco.com/wearecisco/cisco-employee-brings-hidden-disabilities-to-light,Cisco Employee Brings Hidden Disabilities to Light - Cisco ...,"It is estimated that 20% of people in the U.S. (64 million people) have a medical condition that could be considered a type of hidden disability. In the UK, Government statistics cite figures indicating 1 in 6 (16% or 11 million) of the current overall UK population are disabled.",cisco
147,Cisco,disabled employees at Cisco,https://www.cisco.com/c/dam/en_us/about/ac227/csr2009/pdfs/CSR_09_Employees_Demographics.pdf,Cisco Employees by the Numbers,Cisco has one of the lowest rates of voluntary employee attrition in the IT industry. The table below gives the voluntary attrition rate for the last five years. Voluntary Employee Attrition as a Percentage of Total Employees FY05 FY06 FY07 FY08 FY09 4.59% 5.45% 4.52% 5.01% 3.22% Cisco Employees by the Numbers,cisco
148,Cisco,disabled employees at Cisco,https://www.cisco.com/c/en/us/about/csr/impact/our-people.html,CSR Our People - Cisco,"447,935 hours volunteered by Cisco employees. US$25.5 million in employee donations and matching gifts. 51% of employees donated or volunteered to support charities they care about. Paying it forward. A big-hearted team",cisco
149,Cisco,disabled employees at Cisco,https://www.cisco.com/c/en/us/about/careers/we-are-cisco/benefits-and-perks.html,Benefits and Perks | Cisco Careers - Cisco,Employees get five paid days each year to volunteer for causes that matter most to you. Follow We Are Cisco Join the #WeAreCisco conversation in social media as we highlight employee photos and stories about working at Cisco.,cisco
150,Cisco,disabled employees at Cisco,https://community.cisco.com/t5/other-network-architecture/how-to-recover-from-an-quot-err-disabled-quot/td-p/293726,"Solved: How to recover from an ""err-disabled"" ? - Cisco ...","GigabitEthernet0/4 is down, line protocol is down (err-disabled) Hardware is Gigabit Ethernet, address is 000d.2876.3a84 (bia 000d.2876.3a84) MTU 1500 bytes, BW 1000000 Kbit, DLY 10 usec, reliability 255/255, txload 1/255, rxload 1/255. Encapsulation ARPA, loopback not set.",cisco
151,Cisco,disabled employees at Cisco,https://community.cisco.com/t5/network-access-control/admin-accounts-mysteriously-getting-disabled-in-ise-2-4/td-p/3691055,Admin accounts mysteriously getting disabled in ... - Cisco,"The alarms on the main dashboard should show why/when the accounts were locked/disabled. The screenshot you reference is applicable to network access users. For admin account settings go to Administration > System > Admin Access, then click on either Account Disable Policy or Lock/Suspend Settings. View solution in original post",cisco
152,Cisco,disabled employees at Cisco,https://gblogs.cisco.com/uki/five-amazing-inventions-supporting-disability-in-sport/,Five amazing inventions supporting ... - Cisco Blogs,"Five amazing inventions supporting disability in sport. Alison Vincent. September 9, 2016. With the Paralympics now underway it got me thinking: we work with tech every day and think nothing of it, but for some people technology is the only reason they’re able to get up and do what they love. I was thinking specifically about the way ...",cisco
